Date,Time,Global_active_power,Global_reactive_power,Voltage,Global_intensity,Sub_metering_1,Sub_metering_2,Sub_metering_3
5/2/2007,03:48:00,0.304,0.000,243.050,1.400,0.000,1.000,0.000
5/2/2007,05:37:00,1.508,0.206,239.190,6.400,0.000,1.000,17.000
5/2/2007,06:45:00,0.366,0.084,243.730,1.600,0.000,0.000,0.000
5/2/2007,13:33:00,0.674,0.140,238.960,2.800,0.000,2.000,0.000
5/2/2007,15:13:00,1.432,0.096,243.630,5.800,0.000,0.000,19.000
5/2/2007,16:48:00,0.696,0.232,242.830,3.000,0.000,0.000,0.000
5/2/2007,17:18:00,0.638,0.128,243.180,2.600,0.000,0.000,0.000
5/2/2007,21:59:00,1.028,0.192,240.240,4.400,0.000,0.000,0.000
6/2/2007,00:56:00,1.35,0.000,242.990,5.400,0.000,0.000,19.000
6/2/2007,01:15:00,1.506,0.230,242.960,6.200,0.000,0.000,18.000
6/2/2007,05:24:00,0.294,0.100,239.280,1.200,0.000,2.000,0.000
6/2/2007,09:35:00,0.284,0.000,238.350,1.200,1.000,0.000,0.000
6/2/2007,15:58:00,0.882,0.226,244.630,3.800,0.000,1.000,0.000
6/2/2007,23:43:00,0.396,0.258,246.430,1.800,0.000,0.000,0.000
7/2/2007,08:48:00,1.498,0.148,242.710,6.200,2.000,0.000,18.000
7/2/2007,10:00:00,1.266,0.000,237.090,5.200,0.000,0.000,17.000
7/2/2007,12:49:00,1.928,0.376,241.250,8.000,0.000,0.000,18.000
7/2/2007,23:06:00,0.37,0.112,243.910,1.600,2.000,0.000,0.000
8/2/2007,04:06:00,0.228,0.000,244.170,1.000,0.000,0.000,0.000
8/2/2007,04:38:00,0.32,0.124,241.610,1.400,0.000,0.000,0.000
8/2/2007,05:03:00,0.538,0.000,243.770,2.200,0.000,0.000,0.000
8/2/2007,05:23:00,0.596,0.072,240.980,2.400,0.000,0.000,0.000
8/2/2007,06:37:00,0.56,0.372,242.090,2.800,0.000,2.000,0.000
8/2/2007,16:40:00,0.652,0.112,242.690,2.600,0.000,0.000,0.000
8/2/2007,17:25:00,1.776,0.080,242.380,7.200,0.000,0.000,18.000
9/2/2007,00:07:00,0.424,0.262,244.560,2.000,0.000,1.000,0.000
9/2/2007,00:15:00,0.26,0.000,246.530,1.200,0.000,0.000,0.000
9/2/2007,02:18:00,0.23,0.000,245.550,1.000,0.000,0.000,0.000
9/2/2007,03:25:00,0.34,0.136,244.720,1.400,0.000,0.000,0.000
9/2/2007,06:13:00,0.23,0.000,242.180,1.000,0.000,0.000,0.000
9/2/2007,12:36:00,1.41,0.124,240.990,5.800,0.000,0.000,18.000
9/2/2007,15:42:00,0.248,0.000,248.040,1.000,0.000,0.000,0.000
10/2/2007,00:13:00,0.542,0.154,242.950,2.200,0.000,4.000,0.000
10/2/2007,02:44:00,0.428,0.254,243.900,2.000,0.000,2.000,0.000
10/2/2007,09:49:00,0.72,0.104,240.310,3.000,0.000,0.000,0.000
10/2/2007,10:43:00,3.082,0.248,234.510,13.200,0.000,1.000,17.000
10/2/2007,11:55:00,3.77,0.128,234.710,16.000,0.000,36.000,17.000
10/2/2007,18:29:00,2.94,0.112,236.930,12.400,0.000,1.000,17.000
10/2/2007,20:26:00,3.394,0.418,237.100,15.000,13.000,0.000,17.000
11/2/2007,16:53:00,0.658,0.328,243.870,3.000,0.000,5.000,0.000
11/2/2007,20:12:00,2.63,0.074,237.410,11.000,0.000,0.000,17.000
12/2/2007,03:16:00,0.254,0.000,241.800,1.200,0.000,0.000,0.000
12/2/2007,04:15:00,0.25,0.000,239.300,1.200,0.000,0.000,0.000
12/2/2007,07:35:00,2.524,0.000,239.140,10.600,0.000,0.000,18.000
12/2/2007,08:41:00,1.448,0.092,238.560,6.000,1.000,0.000,18.000
12/2/2007,19:09:00,1.658,0.000,232.840,7.000,0.000,0.000,0.000
12/2/2007,22:21:00,0.262,0.000,242.270,1.000,0.000,0.000,0.000
13/2/2007,09:54:00,0.348,0.078,240.920,1.400,0.000,0.000,0.000
13/2/2007,11:49:00,0.636,0.094,240.790,2.600,0.000,2.000,0.000
13/2/2007,13:26:00,0.336,0.116,243.030,1.400,0.000,0.000,0.000
13/2/2007,13:52:00,0.352,0.120,243.780,1.400,0.000,0.000,0.000
13/2/2007,16:29:00,1.526,0.098,240.580,6.200,0.000,0.000,18.000
13/2/2007,19:24:00,2.52,0.064,234.740,10.800,0.000,2.000,17.000
13/2/2007,20:42:00,1.164,0.000,238.880,4.800,0.000,0.000,0.000
14/2/2007,03:09:00,0.324,0.124,243.590,1.400,0.000,2.000,0.000
14/2/2007,04:51:00,0.236,0.000,241.240,1.000,0.000,0.000,0.000
14/2/2007,04:57:00,0.308,0.086,239.190,1.400,0.000,0.000,0.000
14/2/2007,05:12:00,0.214,0.000,240.400,0.800,0.000,0.000,0.000
14/2/2007,08:01:00,2.42,0.234,238.910,10.000,1.000,0.000,17.000
14/2/2007,09:50:00,1.372,0.116,238.270,5.800,0.000,0.000,18.000
14/2/2007,10:03:00,1.298,0.000,240.930,5.400,0.000,0.000,18.000
14/2/2007,11:11:00,1.854,0.404,239.860,7.800,0.000,0.000,18.000
14/2/2007,13:36:00,2.318,0.000,241.640,9.600,0.000,0.000,18.000
14/2/2007,16:55:00,0.622,0.134,242.870,2.600,0.000,1.000,0.000
14/2/2007,17:02:00,0.604,0.108,242.150,2.400,0.000,0.000,0.000
14/2/2007,17:42:00,1.544,0.000,240.940,6.400,0.000,0.000,0.000
14/2/2007,20:00:00,0.668,0.000,238.720,2.800,0.000,0.000,0.000
14/2/2007,22:56:00,0.402,0.230,244.480,1.800,0.000,2.000,0.000
15/2/2007,03:36:00,0.254,0.000,243.180,1.200,0.000,0.000,0.000
15/2/2007,04:08:00,0.252,0.000,241.340,1.200,0.000,0.000,0.000
15/2/2007,07:20:00,2.22,0.000,238.870,9.200,0.000,0.000,18.000
15/2/2007,10:50:00,1.34,0.000,241.840,5.400,0.000,0.000,18.000
15/2/2007,11:52:00,1.394,0.096,239.820,5.800,0.000,0.000,17.000
15/2/2007,12:40:00,1.488,0.224,241.080,6.200,0.000,2.000,18.000
15/2/2007,19:56:00,4.56,0.366,236.350,19.400,0.000,22.000,17.000
16/2/2007,02:01:00,0.602,0.230,244.550,2.800,0.000,0.000,0.000
16/2/2007,04:43:00,0.6,0.216,241.560,2.800,0.000,0.000,0.000
16/2/2007,11:18:00,0.432,0.226,238.870,2.000,0.000,0.000,0.000
16/2/2007,20:04:00,4.878,0.310,230.770,21.000,0.000,36.000,17.000
17/2/2007,01:18:00,1.402,0.124,241.080,5.800,0.000,0.000,18.000
17/2/2007,02:19:00,0.31,0.110,242.380,1.400,0.000,0.000,0.000
17/2/2007,02:40:00,0.336,0.144,242.910,1.400,0.000,0.000,0.000
17/2/2007,04:35:00,0.228,0.000,240.850,1.000,0.000,0.000,0.000
17/2/2007,06:44:00,0.366,0.158,245.700,1.600,0.000,0.000,0.000
17/2/2007,09:08:00,2.454,0.000,240.950,10.200,0.000,17.000,18.000
17/2/2007,16:56:00,0.402,0.168,240.240,1.800,0.000,2.000,0.000
17/2/2007,19:40:00,2.624,0.346,234.950,11.200,0.000,0.000,17.000
18/2/2007,02:50:00,2.402,0.118,240.980,9.800,0.000,0.000,0.000
18/2/2007,06:04:00,3.818,0.218,239.460,16.400,0.000,0.000,0.000
18/2/2007,06:33:00,4.398,0.232,239.230,18.400,0.000,1.000,18.000
18/2/2007,06:36:00,3.7,0.334,239.330,15.400,0.000,1.000,17.000
18/2/2007,06:40:00,3.596,0.332,239.250,15.000,0.000,1.000,18.000
18/2/2007,06:59:00,3.41,0.092,239.580,14.200,0.000,1.000,17.000
18/2/2007,09:25:00,3.272,0.000,237.140,13.800,0.000,0.000,17.000
18/2/2007,10:10:00,5.206,0.142,233.650,22.600,0.000,30.000,16.000
18/2/2007,15:20:00,1.462,0.092,239.580,6.000,0.000,0.000,18.000
18/2/2007,15:42:00,1.386,0.000,242.660,5.600,0.000,0.000,18.000
18/2/2007,15:48:00,2.654,0.092,240.610,11.200,0.000,0.000,18.000
18/2/2007,20:54:00,3.368,0.314,234.690,14.400,1.000,2.000,17.000
19/2/2007,00:31:00,0.336,0.136,243.650,1.600,0.000,1.000,0.000
19/2/2007,15:45:00,0.324,0.140,244.390,1.400,0.000,0.000,0.000
19/2/2007,16:29:00,0.38,0.136,245.320,1.600,0.000,0.000,0.000
20/2/2007,05:00:00,2.288,0.000,238.840,9.400,0.000,0.000,0.000
20/2/2007,05:32:00,2.284,0.000,238.640,9.400,0.000,0.000,0.000
20/2/2007,12:06:00,2.09,0.160,240.770,9.400,0.000,0.000,18.000
20/2/2007,12:21:00,1.538,0.242,241.550,6.400,0.000,0.000,18.000
20/2/2007,18:45:00,1.584,0.226,237.540,6.600,0.000,1.000,0.000
20/2/2007,19:04:00,3.89,0.096,235.610,16.400,0.000,41.000,0.000
20/2/2007,22:21:00,3.514,0.172,237.780,14.800,38.000,0.000,0.000
21/2/2007,04:42:00,0.4,0.226,241.100,1.800,0.000,0.000,0.000
21/2/2007,10:26:00,1.314,0.000,238.140,5.400,0.000,0.000,17.000
21/2/2007,10:58:00,1.424,0.108,239.250,5.800,0.000,0.000,17.000
21/2/2007,11:51:00,0.4,0.000,241.100,1.600,0.000,0.000,0.000
21/2/2007,15:05:00,1.59,0.152,243.600,6.600,0.000,0.000,19.000
21/2/2007,15:08:00,1.556,0.118,243.340,6.400,0.000,0.000,18.000
21/2/2007,17:02:00,1.692,0.080,241.040,7.000,0.000,0.000,18.000
21/2/2007,18:48:00,2.694,0.232,237.890,11.200,0.000,2.000,0.000
21/2/2007,20:25:00,2.994,0.456,237.400,12.800,1.000,14.000,0.000
22/2/2007,02:01:00,2.28,0.048,240.130,9.400,0.000,0.000,0.000
22/2/2007,14:54:00,0.752,0.110,242.110,3.000,0.000,0.000,0.000
22/2/2007,22:39:00,2.812,0.000,238.040,11.800,0.000,1.000,18.000
22/2/2007,23:09:00,4.116,0.000,238.560,17.200,0.000,36.000,17.000
23/2/2007,03:55:00,0.352,0.108,241.980,1.600,0.000,0.000,0.000
23/2/2007,09:56:00,1.658,0.398,239.610,7.000,0.000,0.000,18.000
23/2/2007,11:42:00,1.394,0.090,239.900,5.800,0.000,1.000,18.000
23/2/2007,18:06:00,0.318,0.088,242.820,1.400,0.000,0.000,0.000
23/2/2007,20:59:00,0.414,0.226,239.350,2.000,0.000,1.000,0.000
24/2/2007,03:01:00,0.22,0.000,242.000,0.800,0.000,0.000,0.000
24/2/2007,06:43:00,0.302,0.118,242.710,1.200,0.000,1.000,0.000
24/2/2007,14:39:00,0.216,0.000,241.150,0.800,0.000,0.000,0.000
24/2/2007,15:41:00,0.216,0.000,240.860,0.800,0.000,0.000,0.000
24/2/2007,16:50:00,0.262,0.054,239.540,1.200,0.000,0.000,0.000
24/2/2007,20:59:00,0.408,0.244,237.090,2.000,0.000,2.000,0.000
24/2/2007,23:45:00,0.22,0.000,243.210,0.800,0.000,0.000,0.000
25/2/2007,03:46:00,1.37,0.106,239.560,5.600,0.000,0.000,18.000
25/2/2007,17:05:00,0.222,0.000,243.970,1.000,0.000,0.000,0.000
25/2/2007,20:56:00,0.322,0.124,241.310,1.400,0.000,0.000,0.000
26/2/2007,02:42:00,0.368,0.216,241.520,1.800,0.000,1.000,0.000
26/2/2007,07:04:00,0.212,0.000,239.180,0.800,0.000,0.000,0.000
26/2/2007,14:20:00,0.396,0.218,245.230,1.800,0.000,0.000,0.000
26/2/2007,17:09:00,0.22,0.000,243.150,0.800,0.000,0.000,0.000
26/2/2007,20:59:00,0.276,0.052,239.290,1.400,0.000,0.000,0.000
27/2/2007,03:47:00,0.3,0.110,240.770,1.200,0.000,2.000,0.000
27/2/2007,06:50:00,0.214,0.000,239.980,0.800,0.000,0.000,0.000
27/2/2007,07:59:00,0.316,0.120,240.360,1.400,0.000,0.000,0.000
27/2/2007,17:58:00,0.224,0.000,245.670,1.000,0.000,0.000,0.000
27/2/2007,19:35:00,0.29,0.098,242.000,1.200,0.000,0.000,0.000
27/2/2007,20:00:00,1.426,0.118,241.560,5.800,0.000,0.000,19.000
27/2/2007,20:44:00,1.41,0.118,242.130,5.800,0.000,0.000,18.000
27/2/2007,21:43:00,0.384,0.246,241.460,1.800,0.000,1.000,0.000
28/2/2007,02:55:00,0.326,0.140,245.050,1.400,0.000,0.000,0.000
28/2/2007,05:11:00,0.4,0.246,241.090,1.800,0.000,2.000,0.000
28/2/2007,08:56:00,0.274,0.000,240.330,1.200,0.000,0.000,0.000
28/2/2007,09:07:00,0.31,0.118,239.690,1.400,0.000,0.000,0.000
28/2/2007,11:51:00,0.218,0.000,241.260,0.800,0.000,0.000,0.000
28/2/2007,13:46:00,0.386,0.228,241.190,1.800,0.000,0.000,0.000
28/2/2007,19:44:00,0.32,0.114,238.670,1.400,0.000,0.000,0.000
1/3/2007,01:53:00,0.334,0.142,245.130,1.400,0.000,0.000,0.000
1/3/2007,01:58:00,0.32,0.128,242.340,1.400,0.000,0.000,0.000
1/3/2007,03:05:00,0.22,0.000,243.030,0.800,0.000,0.000,0.000
1/3/2007,05:56:00,1.384,0.112,241.300,5.600,0.000,0.000,18.000
1/3/2007,07:48:00,0.216,0.000,240.890,0.800,0.000,0.000,0.000
1/3/2007,08:49:00,0.348,0.152,239.820,1.600,0.000,1.000,0.000
1/3/2007,11:06:00,0.216,0.000,240.720,0.800,0.000,0.000,0.000
1/3/2007,12:27:00,0.216,0.000,240.670,0.800,0.000,0.000,0.000
1/3/2007,17:29:00,0.306,0.118,240.840,1.400,0.000,0.000,0.000
1/3/2007,18:12:00,0.314,0.126,241.330,1.400,0.000,0.000,0.000
2/3/2007,01:12:00,0.378,0.220,239.660,1.800,0.000,0.000,0.000
2/3/2007,01:14:00,0.24,0.000,240.640,1.000,0.000,0.000,0.000
2/3/2007,03:45:00,1.254,0.000,237.570,5.200,0.000,0.000,17.000
2/3/2007,04:45:00,0.214,0.000,240.040,0.800,0.000,0.000,0.000
2/3/2007,05:23:00,0.286,0.100,238.590,1.200,0.000,1.000,0.000
2/3/2007,07:17:00,0.32,0.136,243.840,1.400,0.000,0.000,0.000
2/3/2007,11:22:00,0.216,0.000,241.110,0.800,0.000,0.000,0.000
2/3/2007,14:47:00,1.286,0.000,240.800,5.200,0.000,0.000,17.000
2/3/2007,20:29:00,0.3,0.110,240.300,1.200,0.000,1.000,0.000
3/3/2007,05:01:00,0.218,0.000,242.960,0.800,0.000,0.000,0.000
3/3/2007,07:45:00,0.406,0.238,243.750,1.800,0.000,0.000,0.000
3/3/2007,17:04:00,0.312,0.128,242.580,1.400,0.000,0.000,0.000
3/3/2007,22:10:00,1.36,0.096,238.190,5.600,0.000,0.000,17.000
3/3/2007,23:39:00,0.406,0.240,240.910,1.800,0.000,2.000,0.000
4/3/2007,01:06:00,0.214,0.000,239.720,0.800,0.000,0.000,0.000
4/3/2007,07:28:00,0.3,0.098,244.270,1.200,0.000,0.000,0.000
4/3/2007,09:32:00,0.396,0.236,240.390,1.800,0.000,1.000,0.000
4/3/2007,11:15:00,0.286,0.076,237.740,1.200,0.000,0.000,0.000
4/3/2007,15:26:00,1.456,0.056,242.990,6.000,0.000,0.000,18.000
4/3/2007,21:39:00,4.482,0.000,235.280,19.000,0.000,31.000,17.000
4/3/2007,22:41:00,1.548,0.310,240.610,6.400,0.000,2.000,18.000
5/3/2007,00:41:00,0.434,0.206,242.440,2.000,0.000,2.000,0.000
5/3/2007,04:45:00,0.262,0.000,242.440,1.200,0.000,0.000,0.000
5/3/2007,21:41:00,5.288,0.064,236.600,22.200,38.000,0.000,17.000
6/3/2007,03:08:00,0.294,0.084,242.930,1.200,0.000,2.000,0.000
6/3/2007,03:12:00,0.29,0.084,243.140,1.200,0.000,1.000,0.000
6/3/2007,05:33:00,0.372,0.208,240.870,1.800,0.000,1.000,0.000
6/3/2007,08:23:00,1.372,0.082,240.300,5.600,0.000,2.000,17.000
6/3/2007,10:54:00,0.844,0.184,239.350,3.800,0.000,1.000,0.000
6/3/2007,12:22:00,0.404,0.112,242.130,1.800,0.000,2.000,0.000
6/3/2007,15:18:00,0.402,0.218,241.780,1.800,0.000,2.000,0.000
6/3/2007,16:09:00,0.43,0.244,241.460,2.000,0.000,1.000,0.000
6/3/2007,20:43:00,2.838,0.000,235.460,12.000,0.000,0.000,17.000
6/3/2007,21:36:00,0.886,0.186,238.320,3.800,0.000,0.000,0.000
6/3/2007,23:47:00,1.428,0.060,241.650,5.800,0.000,0.000,18.000
7/3/2007,05:09:00,0.444,0.300,238.230,2.200,0.000,2.000,0.000
7/3/2007,10:09:00,2.228,0.050,235.850,9.600,0.000,0.000,17.000
7/3/2007,11:59:00,1.71,0.372,239.810,7.200,0.000,1.000,18.000
7/3/2007,15:44:00,1.306,0.000,242.780,5.400,0.000,0.000,18.000
7/3/2007,21:23:00,4.13,0.198,236.150,17.400,0.000,1.000,18.000
8/3/2007,00:45:00,0.318,0.080,242.030,1.400,0.000,1.000,0.000
8/3/2007,01:09:00,0.308,0.066,240.810,1.200,0.000,2.000,0.000
8/3/2007,18:29:00,0.316,0.000,241.470,1.400,0.000,0.000,0.000
9/3/2007,00:51:00,0.226,0.000,241.250,1.000,0.000,0.000,0.000
9/3/2007,02:39:00,0.228,0.000,242.310,1.000,0.000,0.000,0.000
9/3/2007,03:45:00,0.292,0.000,242.060,1.400,0.000,0.000,0.000
9/3/2007,07:03:00,1.816,0.056,238.360,7.600,0.000,0.000,18.000
9/3/2007,15:02:00,0.252,0.000,242.060,1.000,0.000,0.000,0.000
9/3/2007,16:19:00,0.362,0.000,243.050,1.600,0.000,0.000,0.000
9/3/2007,21:46:00,0.412,0.106,241.910,1.800,0.000,0.000,0.000
9/3/2007,22:06:00,1.454,0.068,241.960,6.000,0.000,0.000,18.000
10/3/2007,05:03:00,0.33,0.114,241.960,1.400,0.000,0.000,0.000
10/3/2007,05:44:00,0.224,0.000,242.630,1.000,0.000,0.000,0.000
10/3/2007,09:38:00,1.546,0.102,239.340,6.400,1.000,0.000,17.000
10/3/2007,20:59:00,2.52,0.000,238.800,10.400,2.000,0.000,18.000
10/3/2007,23:50:00,2.344,0.000,237.480,9.800,0.000,0.000,0.000
11/3/2007,13:24:00,4.52,0.210,239.250,20.400,18.000,30.000,18.000
11/3/2007,14:56:00,1.428,0.102,242.570,5.800,0.000,0.000,18.000
11/3/2007,18:34:00,2.124,0.058,240.210,8.800,0.000,0.000,18.000
11/3/2007,19:56:00,5.01,0.398,234.370,21.400,37.000,0.000,16.000
11/3/2007,20:55:00,3.068,0.052,238.120,12.800,0.000,0.000,18.000
12/3/2007,01:20:00,0.222,0.000,244.140,1.000,0.000,0.000,0.000
12/3/2007,07:24:00,0.71,0.246,242.980,3.200,0.000,2.000,0.000
12/3/2007,12:15:00,1.872,0.000,238.630,8.000,0.000,0.000,18.000
12/3/2007,17:10:00,1.528,0.094,240.810,6.200,0.000,0.000,17.000
12/3/2007,21:01:00,1.95,0.214,239.560,8.200,0.000,2.000,16.000
13/3/2007,00:47:00,0.294,0.084,241.460,1.200,0.000,1.000,0.000
13/3/2007,06:29:00,1.194,0.230,241.190,5.000,0.000,0.000,0.000
13/3/2007,10:59:00,0.276,0.000,240.450,1.400,0.000,0.000,0.000
13/3/2007,11:05:00,0.3,0.078,239.610,1.200,0.000,0.000,0.000
13/3/2007,11:24:00,0.322,0.106,239.040,1.400,0.000,0.000,0.000
13/3/2007,11:53:00,0.374,0.198,239.300,1.800,0.000,1.000,0.000
13/3/2007,15:42:00,0.308,0.096,244.230,1.200,0.000,0.000,0.000
13/3/2007,18:36:00,1.446,0.092,240.880,6.000,0.000,2.000,18.000
13/3/2007,23:34:00,1.514,0.000,242.650,6.200,0.000,0.000,18.000
14/3/2007,01:36:00,0.278,0.000,240.540,1.200,0.000,0.000,0.000
14/3/2007,06:28:00,1.836,0.000,239.290,7.600,0.000,0.000,17.000
14/3/2007,12:08:00,1.416,0.110,241.430,5.800,0.000,0.000,17.000
14/3/2007,14:44:00,0.43,0.090,243.100,1.800,1.000,0.000,0.000
14/3/2007,16:41:00,0.3,0.100,243.510,1.200,0.000,0.000,0.000
14/3/2007,17:15:00,0.304,0.072,242.240,1.400,0.000,0.000,0.000
15/3/2007,02:34:00,0.29,0.082,243.360,1.200,0.000,0.000,0.000
15/3/2007,07:30:00,1.966,0.112,242.140,8.200,0.000,1.000,18.000
15/3/2007,11:41:00,1.328,0.000,237.670,5.600,0.000,0.000,17.000
15/3/2007,15:06:00,2.616,0.060,242.310,10.800,0.000,37.000,0.000
15/3/2007,17:01:00,0.392,0.136,242.610,1.800,0.000,0.000,0.000
15/3/2007,18:39:00,1.72,0.142,238.560,7.200,0.000,0.000,18.000
15/3/2007,19:14:00,3.37,0.126,232.080,14.400,0.000,0.000,17.000
16/3/2007,01:50:00,0.676,0.050,237.400,2.800,0.000,0.000,0.000
16/3/2007,01:52:00,0.678,0.048,238.130,2.800,0.000,0.000,0.000
16/3/2007,05:12:00,0.776,0.078,240.840,3.200,0.000,1.000,0.000
16/3/2007,11:05:00,0.228,0.000,241.560,1.000,0.000,0.000,0.000
16/3/2007,13:12:00,0.226,0.000,240.060,1.000,0.000,0.000,0.000
16/3/2007,14:51:00,0.34,0.128,243.820,1.400,0.000,0.000,0.000
16/3/2007,17:42:00,1.384,0.194,239.630,5.800,0.000,0.000,0.000
16/3/2007,18:26:00,3.148,0.170,233.720,13.400,0.000,0.000,17.000
16/3/2007,20:19:00,2.23,0.100,236.930,10.200,0.000,22.000,0.000
16/3/2007,23:34:00,1.088,0.102,241.880,4.600,0.000,2.000,0.000
17/3/2007,01:31:00,0.39,0.198,237.710,1.800,0.000,1.000,0.000
17/3/2007,04:12:00,0.232,0.000,239.930,1.000,0.000,0.000,0.000
17/3/2007,08:34:00,1.744,0.096,237.600,7.400,0.000,0.000,0.000
17/3/2007,14:07:00,1.46,0.076,239.070,6.000,1.000,0.000,18.000
17/3/2007,17:33:00,3.954,0.088,237.200,16.600,39.000,0.000,17.000
17/3/2007,23:00:00,0.302,0.102,242.810,1.200,0.000,0.000,0.000
18/3/2007,06:20:00,1.79,0.200,242.730,7.400,0.000,0.000,18.000
18/3/2007,13:34:00,0.4,0.100,241.820,1.600,2.000,0.000,0.000
18/3/2007,14:22:00,2.724,0.098,244.450,11.000,39.000,0.000,0.000
18/3/2007,15:14:00,0.41,0.000,240.660,2.000,0.000,0.000,0.000
18/3/2007,23:49:00,0.312,0.000,243.680,1.200,1.000,0.000,0.000
19/3/2007,01:58:00,0.218,0.000,240.420,1.000,0.000,0.000,0.000
19/3/2007,04:32:00,0.308,0.056,242.520,1.400,0.000,0.000,0.000
19/3/2007,07:33:00,1.594,0.062,240.600,6.600,0.000,1.000,18.000
19/3/2007,23:31:00,1.546,0.106,245.930,6.200,0.000,0.000,0.000
20/3/2007,10:06:00,1.724,0.046,238.740,7.200,0.000,0.000,18.000
20/3/2007,15:46:00,0.238,0.000,244.660,1.000,0.000,0.000,0.000
20/3/2007,21:56:00,5.958,0.248,234.750,25.400,1.000,37.000,17.000
20/3/2007,23:48:00,1.394,0.092,242.050,5.600,0.000,0.000,18.000
20/3/2007,23:54:00,1.288,0.046,240.790,5.200,0.000,0.000,18.000
21/3/2007,04:15:00,0.234,0.000,245.630,1.000,0.000,0.000,0.000
21/3/2007,10:50:00,1.356,0.072,239.450,5.600,0.000,0.000,17.000
21/3/2007,18:02:00,1.816,0.288,239.510,8.000,0.000,25.000,0.000
22/3/2007,06:14:00,0.236,0.000,245.080,1.000,0.000,0.000,0.000
22/3/2007,12:55:00,0.204,0.000,243.540,0.800,0.000,0.000,0.000
22/3/2007,19:23:00,2.002,0.214,236.550,8.400,0.000,1.000,0.000
23/3/2007,02:06:00,0.21,0.000,245.150,0.800,0.000,0.000,0.000
23/3/2007,06:20:00,0.4,0.174,245.380,1.800,0.000,0.000,0.000
23/3/2007,14:44:00,0.304,0.108,242.610,1.200,0.000,2.000,0.000
24/3/2007,01:22:00,0.204,0.000,241.470,0.800,0.000,0.000,0.000
24/3/2007,03:15:00,0.29,0.092,245.100,1.200,0.000,1.000,0.000
24/3/2007,03:58:00,0.212,0.000,246.170,0.800,0.000,0.000,0.000
24/3/2007,10:01:00,1.806,0.252,238.330,7.600,0.000,2.000,17.000
24/3/2007,12:46:00,1.58,0.064,239.890,6.600,0.000,1.000,17.000
24/3/2007,14:23:00,3.754,0.076,240.620,15.600,39.000,0.000,18.000
24/3/2007,19:06:00,5.458,0.262,231.170,23.600,0.000,34.000,16.000
24/3/2007,21:01:00,3.278,0.408,236.750,13.800,0.000,4.000,17.000
24/3/2007,22:17:00,5.592,0.438,234.100,24.000,36.000,0.000,0.000
25/3/2007,00:05:00,2.346,0.068,238.950,9.800,0.000,0.000,0.000
25/3/2007,03:54:00,2.314,0.056,242.180,9.400,0.000,0.000,0.000
25/3/2007,07:45:00,2.36,0.066,239.130,9.800,0.000,0.000,0.000
25/3/2007,08:41:00,3.354,0.066,240.360,13.800,0.000,0.000,17.000
25/3/2007,08:53:00,2.36,0.060,240.410,9.800,0.000,2.000,0.000
25/3/2007,16:31:00,2.876,0.360,242.520,11.800,0.000,38.000,0.000
25/3/2007,17:45:00,0.254,0.000,243.170,1.000,0.000,0.000,0.000
26/3/2007,05:51:00,0.322,0.124,241.870,1.400,0.000,0.000,0.000
26/3/2007,06:44:00,0.328,0.140,245.420,1.400,0.000,0.000,0.000
26/3/2007,07:22:00,2.232,0.142,239.800,9.200,0.000,0.000,18.000
26/3/2007,10:57:00,1.518,0.000,238.670,6.400,0.000,0.000,18.000
26/3/2007,11:01:00,1.51,0.000,238.020,6.400,0.000,0.000,18.000
26/3/2007,14:33:00,0.414,0.264,244.010,2.000,0.000,0.000,0.000
26/3/2007,16:07:00,0.344,0.170,246.440,1.600,0.000,0.000,0.000
26/3/2007,21:22:00,2.02,0.000,235.790,8.400,1.000,0.000,17.000
27/3/2007,06:01:00,0.332,0.114,241.050,1.400,0.000,0.000,0.000
27/3/2007,06:40:00,0.228,0.000,242.660,1.000,0.000,0.000,0.000
27/3/2007,10:16:00,0.3,0.066,240.640,1.400,0.000,0.000,0.000
27/3/2007,11:19:00,0.214,0.000,239.020,1.000,0.000,0.000,0.000
27/3/2007,15:45:00,0.324,0.128,244.260,1.400,0.000,0.000,0.000
27/3/2007,21:11:00,4.368,0.094,233.360,18.600,0.000,36.000,17.000
27/3/2007,23:06:00,0.422,0.254,244.070,2.000,0.000,0.000,0.000
28/3/2007,00:29:00,0.426,0.250,243.740,2.000,0.000,1.000,0.000
28/3/2007,00:37:00,0.406,0.240,241.850,2.000,0.000,0.000,0.000
28/3/2007,00:50:00,0.242,0.000,242.730,1.000,0.000,0.000,0.000
28/3/2007,09:21:00,1.344,0.000,238.190,5.600,1.000,0.000,17.000
28/3/2007,11:55:00,1.414,0.000,238.500,5.800,0.000,1.000,17.000
28/3/2007,12:43:00,1.332,0.000,242.240,5.400,0.000,0.000,18.000
28/3/2007,13:02:00,1.45,0.154,244.310,5.800,0.000,0.000,19.000
28/3/2007,14:09:00,3.67,0.058,241.200,15.200,0.000,39.000,18.000
28/3/2007,19:59:00,3.286,0.380,234.480,14.000,0.000,0.000,16.000
29/3/2007,05:57:00,0.298,0.116,243.300,1.200,0.000,1.000,0.000
29/3/2007,07:01:00,2.004,0.122,240.550,8.200,0.000,0.000,18.000
29/3/2007,08:57:00,1.486,0.268,239.370,6.200,0.000,0.000,18.000
29/3/2007,17:12:00,0.396,0.240,238.360,1.800,0.000,2.000,0.000
29/3/2007,18:13:00,1.638,0.088,239.930,6.800,0.000,0.000,18.000
